,challenge_ID,programming_language,challenge_series_ID,total_submissions,publish_date,author_ID,author_gender,author_org_ID,category_id
1202,CI24680,1,SI2447,882.0,23-01-2007,AI563637,F,AOI100052,48.0
1203,CI24681,2,SI2527,26.0,14-02-2007,AI564423,M,AOI100064,
1204,CI24682,2,SI2527,30.0,14-02-2007,AI564424,M,AOI100452,
1205,CI24683,2,SI2527,33.0,14-03-2007,AI564425,M,AOI100011,
1206,CI24684,2,SI2527,25.0,14-02-2007,AI564426,M,AOI100011,
1207,CI24685,2,SI2527,59.0,14-03-2007,AI564427,F,AOI100499,
1208,CI24686,2,SI2527,40.0,14-03-2007,AI564428,M,AOI100491,
1209,CI24687,2,SI2527,97.0,14-02-2007,AI564429,M,AOI100500,
1210,CI24688,2,SI2527,86.0,14-02-2007,AI564430,F,AOI100491,
1211,CI24689,2,SI2527,148.0,14-02-2007,AI564431,F,AOI100453,
1212,CI24690,1,SI2447,1118.0,13-03-2007,AI563611,M,AOI100032,40.0
1213,CI24691,2,SI2447,182.0,20-03-2007,AI564432,M,AOI100501,
1214,CI24692,1,SI2447,1748.0,17-02-2006,AI564433,M,AOI100502,39.0
1215,CI24693,2,SI2440,244.0,19-03-2007,AI563596,M,AOI100011,
1216,CI24694,2,SI2440,181.0,20-03-2007,AI564434,M,AOI100503,75.0
1217,CI24695,1,SI2440,107.0,21-03-2007,AI564435,M,AOI100504,92.0
1218,CI24696,2,SI2440,147.0,22-03-2007,AI564436,M,AOI100011,70.0
1219,CI24697,2,SI2440,299.0,21-03-2007,AI563596,M,AOI100011,
1220,CI24698,2,SI2440,148.0,22-03-2007,AI563596,M,AOI100011,
1221,CI24699,2,SI2440,105.0,23-03-2007,AI563596,M,AOI100011,
1222,CI24700,1,SI2499,192.0,06-11-2006,AI564329,M,AOI100443,39.0
1223,CI24701,1,SI2499,838.0,08-11-2006,AI564329,M,AOI100443,39.0
1224,CI24702,1,SI2499,35.0,09-11-2006,AI564117,M,AOI100128,39.0
1225,CI24703,2,SI2528,803.0,23-03-2007,AI564437,M,AOI100505,98.0
1226,CI24704,2,SI2528,636.0,24-03-2007,AI564437,M,AOI100505,98.0
1227,CI24705,2,SI2528,389.0,24-03-2007,AI564438,F,AOI100506,27.0
1229,CI24707,1,SI2514,65.0,08-11-2006,AI564440,M,AOI100508,54.0
1230,CI24708,1,SI2514,92.0,08-11-2006,AI564441,F,AOI100386,39.0
1231,CI24709,1,SI2515,112.0,06-11-2006,AI564274,M,AOI100378,
1232,CI24710,1,SI2515,70.0,06-11-2006,AI564442,F,AOI100509,
1233,CI24711,1,SI2515,46.0,06-11-2006,AI564443,M,AOI100102,39.0
1234,CI24712,1,SI2515,50.0,06-11-2006,AI564444,F,AOI100278,
1235,CI24713,1,SI2515,60.0,06-11-2006,AI564445,F,AOI100510,
1236,CI24714,1,SI2515,44.0,06-11-2006,AI564446,M,AOI100511,80.0
1237,CI24715,1,SI2515,72.0,06-11-2006,AI564297,M,AOI100390,
1238,CI24716,1,SI2529,430.0,29-03-2007,AI564447,M,AOI100512,32.0
1239,CI24717,1,SI2529,234.0,29-03-2007,AI564448,M,AOI100400,32.0
1240,CI24718,1,SI2529,217.0,29-03-2007,AI564449,M,AOI100513,46.0
1241,CI24719,1,SI2529,255.0,29-03-2007,AI564450,M,AOI100514,46.0
1242,CI24720,1,SI2529,298.0,29-03-2007,AI564451,M,AOI100515,46.0
1243,CI24721,1,SI2529,895.0,29-03-2007,AI564452,M,AOI100114,32.0
1244,CI24722,1,SI2529,148.0,28-03-2007,AI563734,M,AOI100114,77.0
1245,CI24723,1,SI2529,1004.0,28-03-2007,AI564453,M,AOI100516,66.0
1246,CI24724,1,SI2529,683.0,28-03-2007,AI564454,F,AOI100517,32.0
1247,CI24725,1,SI2529,443.0,28-03-2007,AI564455,M,AOI100518,32.0
1248,CI24726,1,SI2529,776.0,28-03-2007,AI564456,F,AOI100517,32.0
1249,CI24727,1,SI2529,519.0,28-03-2007,AI564457,M,,32.0
1250,CI24728,1,SI2529,254.0,28-03-2007,AI564458,M,AOI100091,32.0
1251,CI24729,1,SI2529,637.0,28-03-2007,AI564459,M,AOI100145,32.0
1252,CI24730,1,SI2529,403.0,28-03-2007,AI564460,M,AOI100519,32.0
1253,CI24731,1,SI2529,64.0,29-03-2007,AI563734,M,AOI100114,112.0
1254,CI24732,1,SI2447,517.0,03-04-2007,AI564461,M,AOI100520,28.0
1255,CI24733,1,SI2447,279.0,10-04-2007,AI563638,F,AOI100053,76.0
1256,CI24734,1,SI2446,336.0,10-04-2007,AI564462,M,AOI100521,70.0
1257,CI24735,1,SI2478,157.0,03-05-2006,AI564463,M,AOI100192,132.0
1258,CI24736,1,SI2478,100.0,03-05-2006,AI564464,M,AOI100522,
1259,CI24737,1,SI2470,68.0,03-10-2005,AI563655,M,AOI100068,
1260,CI24738,1,SI2470,53.0,03-10-2005,AI564465,M,AOI100108,74.0
1261,CI24739,1,SI2470,89.0,03-10-2005,AI564129,M,AOI100112,
1262,CI24740,1,SI2453,93.0,07-08-2005,AI563722,M,AOI100001,30.0
1263,CI24741,1,SI2453,132.0,09-08-2005,AI563940,M,AOI100054,31.0
1264,CI24742,2,SI2530,389.0,15-03-2007,AI564466,M,,
1265,CI24743,2,SI2530,191.0,11-01-2007,AI564467,M,AOI100523,98.0
1267,CI24745,2,SI2530,108.0,20-02-2007,AI564469,M,,
1268,CI24746,1,SI2530,305.0,17-10-2006,AI564470,F,AOI100524,27.0
1269,CI24747,1,SI2478,107.0,04-05-2006,AI564471,M,,73.0
1270,CI24748,1,SI2478,119.0,04-05-2006,AI564472,F,AOI100525,
1271,CI24749,1,SI2478,104.0,03-05-2006,AI564473,F,AOI100526,
1272,CI24750,1,SI2478,105.0,03-05-2006,AI564474,M,AOI100240,
1273,CI24751,1,SI2478,68.0,03-05-2006,AI564475,F,AOI100525,
1274,CI24752,1,SI2478,58.0,04-05-2006,AI564476,M,AOI100527,
1275,CI24753,1,SI2478,26.0,03-05-2006,AI564477,M,AOI100130,
1276,CI24754,1,SI2478,138.0,04-05-2006,AI564478,M,AOI100318,73.0
1277,CI24755,1,SI2471,117.0,12-07-2005,AI564479,F,AOI100528,
1278,CI24756,1,SI2476,183.0,18-06-2006,AI563778,F,AOI100145,30.0
1279,CI24757,1,SI2480,79.0,03-05-2006,AI564480,M,AOI100141,
1280,CI24758,1,SI2480,86.0,10-04-2006,AI564481,M,AOI100361,
1281,CI24759,1,SI2480,123.0,10-04-2006,AI564482,M,AOI100529,60.0
1282,CI24760,1,SI2480,79.0,10-04-2006,AI563724,M,AOI100098,
1283,CI24761,1,SI2480,41.0,10-04-2006,AI563880,M,AOI100211,
1284,CI24762,1,SI2480,41.0,10-04-2006,AI563869,M,AOI100205,
1285,CI24763,1,SI2480,29.0,10-04-2006,AI564483,M,AOI100103,
1286,CI24764,2,SI2447,198.0,27-03-2007,AI563675,M,AOI100011,
1287,CI24765,1,SI2521,112.0,08-12-2006,AI564484,M,AOI100122,40.0
1288,CI24766,3,SI2530,439.0,18-04-2007,AI564485,M,,84.0
1289,CI24767,1,SI2447,93.0,17-04-2007,AI564486,M,AOI100175,41.0
1290,CI24768,1,SI2469,67.0,16-05-2005,AI563655,M,AOI100068,29.0
1291,CI24769,2,SI2531,91.0,27-03-2007,AI564487,M,AOI100011,
1292,CI24770,2,SI2531,108.0,27-03-2007,AI564156,M,AOI100013,
1293,CI24771,2,SI2531,335.0,27-03-2007,AI563576,M,AOI100001,
1294,CI24772,2,SI2531,402.0,27-03-2007,AI563780,F,AOI100001,
1295,CI24773,1,SI2446,294.0,25-04-2007,AI564488,M,AOI100530,71.0
1296,CI24774,1,SI2532,346.0,28-10-2005,AI564489,M,AOI100531,68.0
1297,CI24775,1,SI2530,494.0,25-04-2007,AI564490,M,AOI100483,38.0
1298,CI24776,1,SI2532,77.0,28-10-2005,AI564491,M,AOI100532,68.0
1299,CI24777,1,SI2532,42.0,28-10-2005,AI564492,M,AOI100532,68.0
1300,CI24778,1,SI2532,19.0,28-10-2005,,,,68.0
1301,CI24779,1,SI2532,46.0,28-10-2005,AI564493,M,AOI100532,68.0
1302,CI24780,1,SI2532,52.0,28-10-2005,AI564494,M,AOI100533,68.0
1304,CI24782,1,SI2532,34.0,28-10-2005,AI564496,M,AOI100535,68.0
1305,CI24783,1,SI2532,42.0,28-10-2005,AI564497,F,AOI100536,68.0
1306,CI24784,1,SI2532,133.0,28-10-2005,AI564498,M,,68.0
1307,CI24785,1,SI2533,734.0,18-04-2007,AI564259,M,AOI100409,23.0
1308,CI24786,1,SI2533,281.0,18-04-2007,AI564259,M,AOI100409,23.0
1309,CI24787,1,SI2533,67.0,18-04-2007,AI564156,M,AOI100013,
1310,CI24788,1,SI2533,40.0,18-04-2007,AI564499,M,AOI100537,
1311,CI24789,1,SI2533,47.0,18-04-2007,AI564499,M,AOI100537,
1312,CI24790,2,SI2533,59.0,18-04-2007,AI564500,M,AOI100030,
1313,CI24791,2,SI2533,39.0,18-04-2007,AI564501,M,AOI100410,
1314,CI24792,2,SI2533,97.0,18-04-2007,AI564502,M,AOI100538,
1315,CI24793,1,SI2533,222.0,18-04-2007,AI564502,M,AOI100538,71.0
1316,CI24794,2,SI2533,120.0,18-04-2007,AI564503,M,AOI100410,
1317,CI24795,1,SI2446,615.0,09-05-2007,AI564504,M,AOI100539,70.0
1318,CI24796,1,SI2444,164.0,11-10-2006,AI564135,M,AOI100002,136.0
1319,CI24797,1,SI2444,147.0,09-05-2007,AI563639,M,AOI100002,29.0
1321,CI24799,2,SI2534,69.0,31-03-2007,AI563576,M,AOI100001,
1322,CI24800,2,SI2534,77.0,31-03-2007,AI563613,M,AOI100001,
1323,CI24801,2,SI2534,119.0,31-03-2007,AI563576,M,AOI100001,
1324,CI24802,1,SI2535,212.0,24-04-2007,AI564505,M,AOI100540,57.0
1325,CI24803,2,SI2534,143.0,31-03-2007,AI564506,F,AOI100541,
1326,CI24804,2,SI2534,211.0,31-03-2007,AI564507,M,AOI100011,
1327,CI24805,2,SI2534,203.0,31-03-2007,AI563668,M,AOI100002,
1328,CI24806,2,SI2534,2187.0,31-03-2007,AI564508,M,AOI100011,
1329,CI24807,2,SI2534,262.0,31-03-2007,AI564509,M,AOI100542,
1330,CI24808,2,SI2534,2011.0,31-03-2007,AI564510,M,AOI100543,226.0
1331,CI24809,2,SI2754,217.0,13-07-2006,AI564511,F,AOI100544,206.0
1332,CI24810,2,SI2754,80.0,11-07-2006,AI564512,F,AOI100545,165.0
1334,CI24812,2,SI2754,180.0,10-07-2006,AI564514,F,AOI100505,165.0
1335,CI24813,2,SI2754,220.0,06-07-2006,AI564515,M,AOI100505,165.0
1336,CI24814,2,SI2754,92.0,11-07-2006,AI564516,M,,165.0
1337,CI24815,2,SI2535,84.0,11-05-2007,AI564517,M,AOI100546,57.0
1338,CI24816,1,SI2536,58.0,11-09-2001,AI564518,M,,42.0
1339,CI24817,1,SI2536,235.0,11-09-2001,AI564519,F,,42.0
1340,CI24818,1,SI2536,31.0,11-09-2001,AI564520,M,,42.0
1341,CI24819,1,SI2537,109.0,15-05-2007,AI564521,M,AOI100547,
1342,CI24820,2,SI2535,23.0,11-05-2007,AI564522,M,AOI100548,57.0
1343,CI24821,1,SI2537,260.0,15-05-2007,AI563765,M,AOI100137,66.0
1344,CI24822,1,SI2537,58.0,15-05-2007,AI564523,M,AOI100549,
1345,CI24823,1,SI2537,138.0,15-05-2007,AI564524,M,AOI100160,66.0
1346,CI24824,2,SI2535,157.0,11-05-2007,AI564510,M,AOI100543,57.0
1347,CI24825,2,SI2535,12.0,11-05-2007,,,,57.0
1348,CI24826,2,SI2754,110.0,10-07-2006,AI564525,F,AOI100550,206.0
1349,CI24827,2,SI2754,68.0,13-07-2006,AI564526,M,AOI100551,165.0
1350,CI24828,1,SI2537,178.0,15-05-2007,AI564527,M,AOI100092,72.0
1352,CI24830,1,SI2515,20.0,06-11-2006,AI564208,M,AOI100378,80.0
1353,CI24831,1,SI2515,62.0,06-11-2006,AI564208,M,AOI100378,39.0
1354,CI24832,1,SI2536,18.0,11-09-2001,AI564529,M,,42.0
1355,CI24833,1,SI2515,49.0,06-11-2006,AI564530,M,AOI100552,80.0
1356,CI24834,1,SI2515,315.0,06-11-2006,AI564531,F,AOI100553,80.0
1357,CI24835,1,SI2515,114.0,06-01-2006,AI564532,M,AOI100118,80.0
1358,CI24836,1,SI2515,31.0,06-11-2006,AI564208,M,AOI100378,
1359,CI24837,1,SI2536,37.0,11-09-2001,AI564533,M,,42.0
1360,CI24838,1,SI2537,194.0,16-05-2007,AI564534,M,AOI100554,29.0
1361,CI24839,1,SI2536,67.0,11-09-2001,,,,42.0
1362,CI24840,1,SI2538,1649.0,23-05-2007,AI563616,F,AOI100001,48.0
1363,CI24841,1,SI2538,333.0,23-05-2007,AI564135,M,AOI100002,136.0
1364,CI24842,1,SI2538,198.0,23-05-2007,AI563639,M,AOI100002,26.0
1365,CI24843,2,SI2538,46.0,23-05-2007,AI564535,F,AOI100555,
1366,CI24844,1,SI2538,359.0,23-05-2007,AI563604,M,AOI100011,97.0
1367,CI24845,1,SI2538,325.0,23-05-2007,AI564536,M,AOI100164,23.0
1368,CI24846,1,SI2447,501.0,24-05-2007,AI564278,M,AOI100419,54.0
1369,CI24847,1,SI2537,112.0,16-05-2007,AI564537,M,AOI100141,
1370,CI24848,1,SI2537,129.0,16-05-2007,AI564538,F,AOI100556,32.0
1371,CI24849,1,SI2537,405.0,16-05-2007,AI564539,M,AOI100557,32.0
1372,CI24850,1,SI2446,733.0,22-05-2007,AI564540,M,AOI100558,75.0
1373,CI24851,1,SI2514,311.0,07-11-2006,AI564541,M,AOI100217,150.0
1374,CI24852,1,SI2514,580.0,07-11-2006,AI564542,F,AOI100559,39.0
1375,CI24853,1,SI2514,124.0,07-11-2006,AI564543,F,AOI100560,
1377,CI24855,1,SI2539,655.0,29-05-2007,AI564544,M,AOI100561,72.0
1379,CI24857,1,SI2530,867.0,20-04-2007,AI564490,M,AOI100483,38.0
1380,CI24858,2,SI2530,258.0,10-05-2007,AI564545,M,,
1381,CI24859,1,SI2446,505.0,30-11-2005,AI564546,M,AOI100562,71.0
1382,CI24860,1,SI2454,994.0,30-10-2005,AI563958,M,AOI100255,47.0
1383,CI24861,1,SI2537,204.0,15-05-2007,AI564013,F,AOI100141,45.0
1384,CI24862,1,SI2468,187.0,28-07-2006,AI563787,M,AOI100152,30.0
1385,CI24863,2,SI2754,41.0,07-07-2006,AI564547,F,AOI100563,165.0
1386,CI24864,2,SI2754,161.0,07-07-2006,AI564548,F,AOI100505,165.0
1387,CI24865,1,SI2541,800.0,21-06-2007,AI563754,M,AOI100129,29.0
1388,CI24866,1,SI2541,2001.0,21-06-2007,AI563732,M,AOI100085,30.0
1389,CI24867,1,SI2542,2056.0,20-06-2007,AI564549,M,AOI100564,45.0
1390,CI24868,1,SI2541,2309.0,23-06-2007,AI564550,M,AOI100565,29.0
1391,CI24869,1,SI2541,649.0,24-06-2007,AI564551,M,AOI100204,61.0
1392,CI24870,1,SI2542,151.0,21-06-2007,AI564552,M,AOI100028,37.0
1393,CI24871,1,SI2542,1134.0,21-06-2007,AI564553,M,AOI100256,37.0
1394,CI24872,1,SI2542,481.0,21-06-2007,AI564552,M,AOI100028,37.0
1395,CI24873,1,SI2542,434.0,21-06-2007,AI564069,M,AOI100306,37.0
1396,CI24874,1,SI2542,320.0,21-06-2007,AI564069,M,AOI100306,46.0
1397,CI24875,1,SI2541,815.0,21-06-2007,AI564549,M,AOI100564,58.0
1398,CI24876,1,SI2541,1467.0,21-06-2007,AI563920,M,AOI100230,77.0
1399,CI24877,1,SI2541,360.0,21-06-2007,AI564554,M,AOI100128,66.0
1400,CI24878,1,SI2541,308.0,21-06-2007,AI564555,M,AOI100566,114.0
1401,CI24879,1,SI2541,259.0,21-06-2007,AI564556,M,AOI100567,127.0
1402,CI24880,1,SI2541,1043.0,21-06-2007,AI564557,F,AOI100568,29.0
1403,CI24881,1,SI2541,307.0,21-06-2007,AI564558,M,AOI100569,58.0
1404,CI24882,1,SI2541,80.0,21-06-2007,AI564559,M,AOI100570,30.0
1405,CI24883,1,SI2541,579.0,22-06-2007,AI563611,M,AOI100032,40.0
1406,CI24884,1,SI2541,233.0,22-06-2007,AI564560,M,AOI100063,32.0
1407,CI24885,1,SI2541,99.0,22-06-2007,AI564094,M,AOI100085,29.0
1408,CI24886,1,SI2541,435.0,22-06-2007,AI564561,M,AOI100560,52.0
1409,CI24887,1,SI2541,1004.0,22-06-2007,AI564562,M,AOI100411,83.0
1410,CI24888,1,SI2541,655.0,22-06-2007,AI564563,M,AOI100411,41.0
1411,CI24889,1,SI2541,383.0,22-06-2007,AI564564,M,AOI100432,79.0
1412,CI24890,1,SI2541,333.0,22-06-2007,AI564565,M,AOI100204,82.0
1413,CI24891,1,SI2541,534.0,22-06-2007,AI564566,M,AOI100571,41.0
1414,CI24892,1,SI2541,448.0,22-06-2007,AI564567,M,,45.0
1415,CI24893,1,SI2541,126.0,22-06-2007,AI564568,M,AOI100572,30.0
1416,CI24894,1,SI2541,360.0,23-06-2007,AI564569,F,AOI100573,40.0
1417,CI24895,1,SI2541,314.0,23-06-2007,AI564570,M,AOI100559,61.0
1418,CI24896,1,SI2541,111.0,23-06-2007,AI564571,M,AOI100574,49.0
1419,CI24897,1,SI2541,157.0,23-06-2007,AI564572,M,AOI100133,45.0
1420,CI24898,1,SI2541,606.0,23-06-2007,AI564573,M,AOI100249,66.0
1421,CI24899,1,SI2541,145.0,23-06-2007,AI564574,M,AOI100303,113.0
1422,CI24900,1,SI2541,582.0,23-06-2007,AI564575,M,AOI100575,129.0
1423,CI24901,1,SI2541,155.0,23-06-2007,AI564576,M,AOI100306,29.0
1424,CI24902,1,SI2543,357.0,24-06-2007,AI564577,M,AOI100576,110.0
1425,CI24903,1,SI2543,60.0,24-06-2007,AI564578,M,AOI100577,
1426,CI24904,1,SI2543,221.0,24-06-2007,AI564579,M,AOI100578,81.0
1427,CI24905,1,SI2543,446.0,24-06-2007,AI564580,M,AOI100210,61.0
1428,CI24906,1,SI2543,342.0,24-06-2007,AI564581,M,AOI100063,61.0
1429,CI24907,1,SI2543,203.0,24-06-2007,AI564582,M,AOI100239,45.0
1430,CI24908,1,SI2543,278.0,24-06-2007,AI564035,M,AOI100054,78.0
1431,CI24909,1,SI2543,95.0,24-06-2007,AI564583,M,AOI100579,
1432,CI24910,1,SI2446,190.0,27-06-2007,AI564584,F,AOI100580,71.0
1433,CI24911,1,SI2544,166.0,27-06-2007,AI564585,M,AOI100164,79.0
1435,CI24913,1,SI2544,117.0,27-06-2007,AI564587,M,AOI100058,71.0
1436,CI24914,1,SI2545,279.0,02-07-2007,AI563864,M,AOI100203,112.0
1437,CI24915,1,SI2545,7389.0,02-07-2007,AI563790,F,AOI100154,29.0
1438,CI24916,1,SI2545,1786.0,02-07-2007,AI563737,M,AOI100117,35.0
1439,CI24917,1,SI2545,43409.0,02-07-2007,AI564588,F,AOI100581,66.0
1440,CI24918,1,SI2545,392.0,02-07-2007,AI564589,M,AOI100582,130.0
1441,CI24919,1,SI2540,1931.0,11-06-2007,AI564590,M,AOI100583,28.0
1442,CI24920,1,SI2540,306.0,11-06-2007,AI564591,M,AOI100368,48.0
1443,CI24921,1,SI2546,536.0,03-07-2007,AI564592,M,AOI100584,79.0
1444,CI24922,1,SI2546,780.0,03-07-2007,AI564593,M,AOI100494,79.0
1445,CI24923,1,SI2546,535.0,03-07-2007,AI564594,M,AOI100585,119.0
1446,CI24924,1,SI2546,1953.0,03-07-2007,AI564595,M,AOI100586,79.0
1447,CI24925,1,SI2546,1266.0,03-07-2007,AI564595,M,AOI100586,79.0
1448,CI24926,1,SI2546,200.0,03-07-2007,AI564596,M,AOI100587,48.0
1449,CI24927,1,SI2546,894.0,03-07-2007,AI564597,M,AOI100587,119.0
1450,CI24928,1,SI2546,690.0,03-07-2007,AI564598,M,AOI100230,79.0
1451,CI24929,1,SI2546,169.0,03-07-2007,AI564599,M,AOI100431,130.0
1452,CI24930,1,SI2546,2353.0,03-07-2007,AI564600,M,AOI100588,37.0
1453,CI24931,1,SI2546,4882.0,03-07-2007,AI564601,M,AOI100110,41.0
1454,CI24932,1,SI2546,257.0,03-07-2007,AI563863,M,AOI100066,79.0
1455,CI24933,1,SI2546,822.0,03-07-2007,AI564602,M,AOI100133,52.0
1456,CI24934,1,SI2546,85.0,03-07-2007,AI564603,M,AOI100589,
1457,CI24935,1,SI2546,311.0,03-07-2007,AI564604,M,AOI100590,79.0
1458,CI24936,1,SI2546,314.0,03-07-2007,AI564605,M,AOI100591,79.0
1459,CI24937,1,SI2546,354.0,03-07-2007,AI564606,M,AOI100592,79.0
1460,CI24938,1,SI2546,62.0,03-07-2007,AI564607,F,AOI100593,
1461,CI24939,1,SI2546,1453.0,03-07-2007,AI564608,M,AOI100594,79.0
1462,CI24940,1,SI2546,1416.0,03-07-2007,AI564609,M,AOI100163,79.0
1463,CI24941,1,SI2546,203.0,03-07-2007,AI564610,M,AOI100595,79.0
1464,CI24942,1,SI2546,1559.0,03-07-2007,AI564611,M,AOI100596,59.0
1465,CI24943,1,SI2545,548.0,04-07-2007,AI563790,F,AOI100154,29.0
1466,CI24944,1,SI2545,3274.0,04-07-2007,AI563790,F,AOI100154,114.0
1467,CI24945,1,SI2540,191.0,11-06-2007,AI564612,F,AOI100597,67.0
1468,CI24946,1,SI2540,836.0,11-06-2007,AI564613,M,AOI100598,81.0
1469,CI24947,1,SI2540,101.0,11-06-2007,AI564614,M,AOI100281,
1470,CI24948,1,SI2540,143.0,11-06-2007,AI564615,M,AOI100339,
1471,CI24949,1,SI2540,121.0,11-06-2007,AI564616,M,AOI100071,
1472,CI24950,1,SI2545,1825.0,04-07-2007,AI564012,M,AOI100282,29.0
1473,CI24951,1,SI2545,309.0,05-07-2007,AI563790,F,AOI100154,29.0
1474,CI24952,1,SI2545,225.0,05-07-2007,AI563790,F,AOI100154,29.0
1475,CI24953,1,SI2545,3341.0,05-07-2007,AI563708,M,AOI100085,46.0
1476,CI24954,1,SI2545,595.0,03-07-2007,AI563790,F,AOI100154,29.0
1477,CI24955,1,SI2545,1774.0,06-07-2007,AI563708,M,AOI100085,77.0
1478,CI24956,1,SI2545,1018.0,09-07-2007,AI563894,M,AOI100091,30.0
1479,CI24957,1,SI2545,2241.0,06-07-2007,AI563790,F,AOI100154,29.0
1480,CI24958,1,SI2545,6842.0,09-07-2007,AI564617,F,AOI100085,41.0
1481,CI24959,1,SI2540,271.0,11-06-2007,AI564618,M,AOI100268,81.0
1482,CI24960,1,SI2540,130.0,12-06-2007,AI564619,M,AOI100599,
1483,CI24961,1,SI2540,231.0,12-06-2007,AI564620,M,AOI100600,52.0
1484,CI24962,1,SI2545,655.0,11-07-2007,AI564589,M,AOI100582,33.0
1485,CI24963,1,SI2540,681.0,12-06-2007,AI563856,M,AOI100198,52.0
1486,CI24964,1,SI2540,416.0,12-06-2007,AI563856,M,AOI100198,113.0
1487,CI24965,1,SI2540,822.0,12-06-2007,AI564621,M,AOI100601,47.0
1488,CI24966,1,SI2540,892.0,12-06-2007,AI564622,F,AOI100602,39.0
1489,CI24967,1,SI2540,197.0,12-06-2007,AI564623,M,AOI100603,
1490,CI24968,1,SI2545,1401.0,11-07-2007,AI563778,F,AOI100145,30.0
1491,CI24969,1,SI2545,1641.0,12-07-2007,AI564624,M,AOI100604,81.0
1492,CI24970,1,SI2545,338.0,12-07-2007,AI564625,M,AOI100605,29.0
1493,CI24971,1,SI2540,612.0,11-06-2007,AI564626,M,AOI100606,81.0
1494,CI24972,1,SI2545,426.0,12-07-2007,AI564627,M,AOI100001,49.0
1495,CI24973,1,SI2540,574.0,11-06-2007,AI564628,F,AOI100185,52.0
1496,CI24974,1,SI2540,875.0,11-06-2007,AI564629,M,AOI100583,67.0
1497,CI24975,1,SI2540,318.0,11-06-2007,AI564630,M,AOI100607,81.0
1498,CI24976,1,SI2540,157.0,11-06-2007,AI564631,M,AOI100152,
1499,CI24977,1,SI2540,130.0,11-06-2007,AI564632,M,AOI100608,
1500,CI24978,1,SI2540,339.0,11-06-2007,AI564633,M,AOI100609,41.0
1501,CI24979,1,SI2540,82.0,11-06-2007,AI564634,M,AOI100610,
1502,CI24980,1,SI2540,82.0,11-06-2007,AI564635,M,AOI100486,
1503,CI24981,1,SI2540,134.0,11-06-2007,AI564636,M,AOI100611,
1504,CI24982,1,SI2540,67.0,13-06-2007,AI564616,M,AOI100071,
1505,CI24983,1,SI2540,93.0,13-06-2007,AI564637,M,AOI100612,
1506,CI24984,1,SI2540,389.0,13-06-2007,AI564590,M,AOI100583,113.0
1507,CI24985,1,SI2540,188.0,13-06-2007,AI564638,M,AOI100613,61.0
1508,CI24986,1,SI2540,528.0,13-06-2007,AI563787,M,AOI100152,30.0
1509,CI24987,1,SI2540,160.0,12-06-2007,AI564639,M,AOI100614,54.0
1510,CI24988,1,SI2540,397.0,12-06-2007,AI564640,M,AOI100046,81.0
1511,CI24989,1,SI2540,689.0,12-06-2007,AI564641,M,AOI100046,137.0
1512,CI24990,1,SI2540,127.0,12-06-2007,AI564642,F,AOI100615,
1513,CI24991,1,SI2540,104.0,12-06-2007,AI564643,M,AOI100616,
1514,CI24992,1,SI2545,1190.0,13-07-2007,AI563778,F,AOI100145,30.0
1515,CI24993,2,SI2530,440.0,13-07-2007,AI564437,M,AOI100505,98.0
1516,CI24994,1,SI2540,71.0,11-06-2007,AI564637,M,AOI100612,112.0
1517,CI24995,1,SI2540,55.0,14-06-2007,AI564644,M,AOI100203,
1518,CI24996,1,SI2540,196.0,14-06-2007,AI563856,M,AOI100198,47.0
1519,CI24997,1,SI2540,257.0,14-06-2007,AI564645,F,AOI100222,47.0
1520,CI24998,1,SI2540,101.0,14-06-2007,AI564646,M,AOI100617,
1521,CI24999,1,SI2540,204.0,14-06-2007,AI564647,M,AOI100089,30.0
1522,CI25000,1,SI2540,279.0,14-06-2007,AI564648,M,AOI100599,52.0
1523,CI25001,1,SI2540,283.0,14-06-2007,AI564626,M,AOI100606,41.0
1524,CI25002,1,SI2540,223.0,14-06-2007,AI564649,M,AOI100281,41.0
1525,CI25003,1,SI2540,38.0,14-06-2007,AI563737,M,AOI100117,
1526,CI25004,1,SI2503,59.0,24-09-2003,AI564650,M,AOI100229,29.0
1527,CI25005,1,SI2503,44.0,24-09-2003,AI564651,M,AOI100222,29.0
1528,CI25006,1,SI2544,320.0,26-06-2007,AI564652,M,AOI100618,71.0
1529,CI25007,1,SI2544,116.0,29-06-2007,AI563645,M,AOI100058,71.0
1530,CI25008,1,SI2544,538.0,29-06-2007,AI564653,F,AOI100619,71.0
1531,CI25009,1,SI2544,99.0,29-06-2007,AI564654,M,,71.0
1532,CI25010,1,SI2544,315.0,29-06-2007,AI564655,M,AOI100064,71.0
1533,CI25011,1,SI2544,592.0,29-06-2007,AI564656,M,AOI100620,71.0
1534,CI25012,1,SI2544,183.0,29-06-2007,AI564657,M,AOI100621,71.0
1535,CI25013,1,SI2544,88.0,27-06-2007,AI564658,M,AOI100622,71.0
1536,CI25014,1,SI2544,41.0,27-06-2007,AI564659,M,AOI100623,71.0
1537,CI25015,1,SI2544,144.0,27-06-2007,AI564660,M,AOI100064,81.0
1538,CI25016,1,SI2544,94.0,29-06-2007,AI564661,M,AOI100624,71.0
1539,CI25017,1,SI2544,133.0,30-06-2007,AI564662,M,AOI100625,71.0
1541,CI25019,1,SI2544,60.0,30-06-2007,AI564664,M,AOI100625,71.0
1542,CI25020,1,SI2544,168.0,30-06-2007,AI564665,M,AOI100627,71.0
